-127.0 318.0 317.0 313.0 0.0
-127.0 307.0 304.0 304.0 1.0
-127.0 307.0 304.0 304.0 2.0
-127.0 306.0 304.0 303.0 3.0
-127.0 303.0 300.0 299.0 4.0
-127.0 298.0 294.0 294.0 5.0
-127.0 309.0 308.0 306.0 6.0
-127.0 302.0 299.0 299.0 7.0
-127.0 302.0 299.0 304.0 8.0
-127.0 302.0 299.0 298.0 9.0
-127.0 304.0 301.0 300.0 10.0
-127.0 303.0 300.0 299.0 11.0
-127.0 303.0 300.0 299.0 12.0
-127.0 304.0 302.0 301.0 13.0
-127.0 304.0 302.0 301.0 14.0
0.0 0.0 0.0 0.0 0.0
