20.0 373.0 0.0 125.0 0.0
20.0 373.0 0.0 124.0 1.0
20.0 373.0 0.0 49.0 2.0
20.0 373.0 0.0 27.0 3.0
20.0 373.0 3.0 22.0 4.0
20.0 373.0 0.0 25.0 5.0
20.0 373.0 0.0 32.0 6.0
20.0 373.0 0.0 33.0 7.0
20.0 373.0 0.0 67.0 8.0
20.0 373.0 0.0 68.0 9.0
0.0 0.0 0.0 0.0 0.0
